"Prov","Comu","Dist","Scuola","CodScuola","CodSezAss1","Indirizzo","SezioneAssociata","CodSezAss2","Con"
"ROMA","ROMA","026","RMAA8G100T  IC VIA CORNELIA 73 (ASSOC. I. C. RMIC8G1002)","RMAA8G100T","RMIC8G1002","VIA CORNELIA 73 ROMA","","",""
"ROMA","ROMA","026","RMAA8G200N  IC VIA ORMEA (ASSOC. I. C. RMIC8G200T)","RMAA8G200N","RMIC8G200T","VIA ORMEA 6 ROMA","","",""
"ROMA","ROMA","026","RMAA8BS00Q  ISTITUTO COMPRENSIVO PER SORDI (ASSOC. I. C. RMIC8BS00X)","RMAA8BS00Q","RMIC8BS00X","VIA NOMENTANA 56 ROMA","","",""
"ROMA","ROMA","026","RMAA84402G  PANTAN MONASTERO (ASSOC. I. C. RMIC84400N)","RMAA84402G","RMIC84400N","VIA CASALE DELLE PANTANELLE N. 15 ROMA","","",""
"ROMA","ROMA","026","RMAA8GL01E  PAPA WOJTYLA (ASSOC. I. C. RMIC8GL00N)","RMAA8GL01E","RMIC8GL00N","VIA SORISO 41 ROMA","","",""
"ROMA","ROMA","026","RMAA84401E  TENUTA S. MARIO (ASSOC. I. C. RMIC84400N)","RMAA84401E","RMIC84400N","VIA BOCCEA KM. 13500 ROMA","","",""
"ROMA","ROMA","026","RMAA84400D  VIA BOCCEA 590 (ASSOC. I. C. RMIC84400N)","RMAA84400D","RMIC84400N","VIA BOCCEA 590 ROMA","","",""
"ROMA","ROMA","026","RMAA8G101V  VIA CORNELIA 73 (ASSOC. I. C. RMIC8G1002)","RMAA8G101V","RMIC8G1002","ROMA","","",""
"ROMA","ROMA","026","RMAA8G102X  VIA E. BONDI (ASSOC. I. C. RMIC8G1002)","RMAA8G102X","RMIC8G1002","VIA ENRICO BONDI 83 ROMA","","",""
"ROMA","ROMA","026","RMAA8G201P  VIA ORBASSANO 69 (ASSOC. I. C. RMIC8G200T)","RMAA8G201P","RMIC8G200T","ROMA","","",""
"ROMA","ROMA","026","RMAA8GL02G  XXI APRILE (ASSOC. I. C. RMIC8GL00N)","RMAA8GL02G","RMIC8GL00N","VIA LUCA PASSI 57 ROMA","","",""
"ROMA","ROMA","027","RMAA846005  PIO LA TORRE (ASSOC. I. C. RMIC846009)","RMAA846005","RMIC846009","VIA DI TORREVECCHIA 793 ROMA","","",""
"ROMA","ROMA","027","RMAA8GS01P  ANTONIO BERTOLOTTI (ASSOC. I. C. RMIC8GS00T)","RMAA8GS01P","RMIC8GS00T","VIA G. MAZZATINTI 37 ROMA","","",""
"ROMA","ROMA","027","RMAA8BP019  C. NOBILI - VIA BITOSSI (ASSOC. I. C. RMIC8BP00C)","RMAA8BP019","RMIC8BP00C","VIA G. BITOSSI 5","","",""
"ROMA","ROMA","027","RMAA8BQ004  CHIODI DIONIGIO ROMEO (ASSOC. I. C. RMIC8BQ008)","RMAA8BQ004","RMIC8BQ008","VIA APPIANO 15 ROMA","","",""
"ROMA","ROMA","027","RMAA8GV005  I. C. VIA S. C. DONATI (ASSOC. I. C. RMIC8GV009)","RMAA8GV005","RMIC8GV009","VIA S. C. DONATI 110 ROMA","","",""
"ROMA","ROMA","027","RMAA8GT00D  I. C. VIA TRIONFALE (ASSOC. I. C. RMIC8GT00N)","RMAA8GT00D","RMIC8GT00N","VIA TRIONFALE 7333 ROMA","","",""
"ROMA","ROMA","027","RMAA8GR00C  IC PABLO NERUDA (ASSOC. I. C. RMIC8GR00L)","RMAA8GR00C","RMIC8GR00L","VIA CASAL DEL MARMO N. 212 ROMA","","",""
"ROMA","ROMA","027","RMAA8G300D  IC VIA F. BORROMEO (ASSOC. I. C. RMIC8G300N)","RMAA8G300D","RMIC8G300N","VIA F. BORROMEO 53 ROMA","","",""
"ROMA","ROMA","027","RMAA8G5005  IC VIA MAFFI (ASSOC. I. C. RMIC8G5009)","RMAA8G5005","RMIC8G5009","VIA PIETRO MAFFI 45 ROMA","","",""
"ROMA","ROMA","027","RMAA8GS00N  IC VIA MAZZATINTI (ASSOC. I. C. RMIC8GS00T)","RMAA8GS00N","RMIC8GS00T","VIA GIUSEPPE MAZZATINTI 15 ROMA","","",""
"ROMA","ROMA","027","RMAA8GS02Q  LIA LUMBROSO BESSO (ASSOC. I. C. RMIC8GS00T)","RMAA8GS02Q","RMIC8GS00T","VIA G. MAZZATINTI 15 ROMA","","",""
"ROMA","ROMA","027","RMAA8BP008  OVIDIO (ASSOC. I. C. RMIC8BP00C)","RMAA8BP008","RMIC8BP00C","VIA G. BITOSSI 5 ROMA","","",""
"ROMA","ROMA","027","RMAA846016  PAVESE - VIA DI TORREVECCHIA (ASSOC. I. C. RMIC846009)","RMAA846016","RMIC846009","VIA DI TORREVECCHIA 793","","",""
"ROMA","ROMA","027","RMAA8GV016  POLICLINICO A. GEMELLI (SEDE OSP. /ASRMIC8GV009)","RMAA8GV016","","L. GO A. GEMELLI N. 8 ROMA","","",""
"ROMA","ROMA","027","RMAA846027  S. NICOLA (ASSOC. I. C. RMIC846009)","RMAA846027","RMIC846009","VIA CEVA 244","","",""
"ROMA","ROMA","027","RMAA8G301E  SEZ. OSP. S. CAMILLO (SEDE OSP. /ASRMIC8G300N)","RMAA8G301E","","ROMA","","",""
"ROMA","ROMA","027","RMAA8BQ015  VIA APPIANO (ASSOC. I. C. RMIC8BQ008)","RMAA8BQ015","RMIC8BQ008","VIA APPIANO 15","","",""
"ROMA","ROMA","027","RMAA8GR01D  VIA ASCREA (ASSOC. I. C. RMIC8GR00L)","RMAA8GR01D","RMIC8GR00L","BOR. TA SANT'ANDREA","","",""
"ROMA","ROMA","027","RMAA846038  VIA DECIO AZZOLINO (ASSOC. I. C. RMIC846009)","RMAA846038","RMIC846009","VIA DECIO AZZOLIN0 P. Z. 74","","",""
"ROMA","ROMA","027","RMAA8GT02G  VIA DI VALLOMBROSA (ASSOC. I. C. RMIC8GT00N)","RMAA8GT02G","RMIC8GT00N","VIA DI VALLOMBROSA31 ROMA","","",""
"ROMA","ROMA","027","RMAA8G5016  VIA LUIGI MAGLIONE (ASSOC. I. C. RMIC8G5009)","RMAA8G5016","RMIC8G5009","VIA LUIGI MAGLIONE 15 ROMA","","",""
"ROMA","ROMA","027","RMAA8GT01E  VIA TRIONFALE (ASSOC. I. C. RMIC8GT00N)","RMAA8GT01E","RMIC8GT00N","VIA TRIONFALE 7333 ROMA","","",""
"ROMA","ROMA","028","RMAA86001C  AMALDI 2 (ASSOC. I. C. RMIC86000G)","RMAA86001C","RMIC86000G","VIA G. ADAMI 34 QUARTIERE CERQUETTA","","",""
"ROMA","ROMA","028","RMAA85700G  ENZO BIAGI (ASSOC. I. C. RMIC85700Q)","RMAA85700G","RMIC85700Q","VIA ORREA 23 ZONA CESANO SCALO","","",""
"ROMA","ROMA","028","RMAA8AG005  I. C. KAROL WOJTYLA (ASSOC. I. C. RMIC8AG009)","RMAA8AG005","RMIC8AG009","VIA CONCESIO 2 ROMA","","",""
"ROMA","ROMA","028","RMAA86400P  I. C. LARGO CASTELSEPRIO (ASSOC. I. C. RMIC86400V)","RMAA86400P","RMIC86400V","LARGO CASTELSEPRIO 9 ROMA ROMA","","",""
"ROMA","ROMA","028","RMAA86300V  IC VIA BACCANO (ASSOC. I. C. RMIC863003)","RMAA86300V","RMIC863003","VIA BACCANO 38 ROMA","","",""
"ROMA","ROMA","028","RMAA85800B  IC VIA CASSIA 1694 (ASSOC. I. C. RMIC85800G)","RMAA85800B","RMIC85800G","VIA CASSIA 1694 LA STORTA","","",""
"ROMA","ROMA","028","RMAA85802D  LA STORTA (ASSOC. I. C. RMIC85800G)","RMAA85802D","RMIC85800G","VIA CASSIA 1694 LOC. LA STORTA","","",""
"ROMA","ROMA","028","RMAA8BV001  PARCO DI VEIO (ASSOC. I. C. RMIC8BV005)","RMAA8BV001","RMIC8BV005","VIA FOSSO FONTANILETTO 29/B ROMA - GROTTAROSSA","","",""
"ROMA","ROMA","028","RMAA86301X  PRIMA PORTA-STAZIONE (ASSOC. I. C. RMIC863003)","RMAA86301X","RMIC863003","VIA STAZ. DI PRIMA PORTA 16 ROMA","","",""
"ROMA","ROMA","028","RMAA867028  S. GODENZO (ASSOC. I. C. RMIC86700A)","RMAA867028","RMIC86700A","VIA DI S. GODENZO 200","","",""
"ROMA","ROMA","028","RMAA85801C  S. ISIDORO (ASSOC. I. C. RMIC85800G)","RMAA85801C","RMIC85800G","VIA G. B. PARAVIA 31","","",""
"ROMA","ROMA","028","RMAA85701L  SCUOLA MATERNA L. ANGELINI (ASSOC. I. C. RMIC85700Q)","RMAA85701L","RMIC85700Q","VIA SFORZINI 40 ZONA CESANO SCALO","","",""
"ROMA","ROMA","028","RMAA867006  STATALE PUBLIO VIBIO MARIANO (ASSOC. I. C. RMIC86700A)","RMAA867006","RMIC86700A","VIA VIBIO MARIANO 105 ROMA","","",""
"ROMA","ROMA","028","RMAA863021  VIA BACCANO (ASSOC. I. C. RMIC863003)","RMAA863021","RMIC863003","VIA BACCANO 10 ROMA","","",""
"ROMA","ROMA","028","RMAA86000B  VIA CASSIA KM. 187 (ASSOC. I. C. RMIC86000G)","RMAA86000B","RMIC86000G","L. GO CESARE VICO LODOVICI N. 9 LOC. OLGIATA","","",""
"ROMA","ROMA","028","RMAA8AG038  VIA CONCESIO (ASSOC. I. C. RMIC8AG009)","RMAA8AG038","RMIC8AG009","ROMA","","",""
"ROMA","ROMA","028","RMAA8AG016  VIA GIUSTINIANA (ASSOC. I. C. RMIC8AG009)","RMAA8AG016","RMIC8AG009","ROMA","","",""
"ROMA","ROMA","028","RMAA8BV012  VIA MORRO REATINO (ASSOC. I. C. RMIC8BV005)","RMAA8BV012","RMIC8BV005","ROMA","","",""
"ROMA","ROMA","028","RMAA867017  VIA SESTO MIGLIO (ASSOC. I. C. RMIC86700A)","RMAA867017","RMIC86700A","VIA SESTO MIGLIO 78 LOC. TOMBA DI NERONE","","",""
"ROMA","ROMA","028","RMAA86401Q  VIA VALLE DEL VESCOVO (ASSOC. I. C. RMIC86400V)","RMAA86401Q","RMIC86400V","VIA VALLE DEL VESCOVO 25 LOC. GROTTAROSSA","","",""
"ROMA","ROMA","028","RMAA8AG027  VIA VALLE MURICANA (ASSOC. I. C. RMIC8AG009)","RMAA8AG027","RMIC8AG009","ROMA","","",""
"ROMA","ROMA","028","RMAA867039  VIA VIBIO MARIANO (ASSOC. I. C. RMIC86700A)","RMAA867039","RMIC86700A","VIA VIBIO MARIANO 105","","",""
"ROMA","","022","RMCT70800B  CENTRO TERRITORIALE PERMANENTE - ISTRUZIONE IN ETA' ADULTA","RMCT70800B","","FIUMICINO - VIA G. FONTANA 13","","","CON SEDE AMMINISTRATIVA"
"ROMA","FIUMICINO","022","RMEE8DJ03A  ALESSANDRA D'ANGELO (ASSOC. I. C. RMIC8DJ006)","RMEE8DJ03A","RMIC8DJ006","LARGO CARLO FORMICHI 9 TESTA DI LEPRE","","",""
"ROMA","FIUMICINO","022","RMEE8DK014  ARANOVA (ASSOC. I. C. RMIC8DK002)","RMEE8DK014","RMIC8DK002","VIA MICHELE ROSI","","",""
"ROMA","FIUMICINO","022","RMEE8DJ018  ETTORE MARCHIAFAVA (ASSOC. I. C. RMIC8DJ006)","RMEE8DJ018","RMIC8DJ006","VIALE CASTEL SAN GIORGIO 205 MACCARESE","","",""
"ROMA","FIUMICINO","022","RMEE83802D  FOCENE (ASSOC. I. C. RMIC83800A)","RMEE83802D","RMIC83800A","VIALE DI FOCENE298 LOC FOCENE","","",""
"ROMA","FIUMICINO","022","RMEE8DL01X  G. GRASSI (ASSOC. I. C. RMIC8DL00T)","RMEE8DL01X","RMIC8DL00T","VIA PORTOCLAUDIO 32 LOC. FIUMICINO","","",""
"ROMA","FIUMICINO","022","RMEE8DL021  ISOLA SACRA (ASSOC. I. C. RMIC8DL00T)","RMEE8DL021","RMIC8DL00T","VIA DELLA SCAFA 175 LOC. ISOLA SACRA","","",""
"ROMA","FIUMICINO","022","RMEE8DN01G  LIDO DEL FARO (ASSOC. I. C. RMIC8DN00D)","RMEE8DN01G","RMIC8DN00D","VIA G. FONTANA 13/15 LOC. FIUMICINO","","",""
"ROMA","FIUMICINO","022","RMEE8DH035  OSPEDALE BAMBIN GESU' (OSPED. /ASSOC. I. C. RMIC8DH001)","RMEE8DH035","RMIC8DH001","VIA S. CARLO A PALIDORO LOC. TORRE PALIDORO","","",""
"ROMA","FIUMICINO","022","RMEE8DK025  PALIDORO (ASSOC. I. C. RMIC8DK002)","RMEE8DK025","RMIC8DK002","VIA S. CARLO A PALIDORO","","",""
"ROMA","FIUMICINO","022","RMEE8DH013  PASSOSCURO (ASSOC. I. C. RMIC8DH001)","RMEE8DH013","RMIC8DH001","VIA SERRENTI 72","","",""
"ROMA","FIUMICINO","022","RMEE8DH024  SAN GIUSTO (ASSOC. I. C. RMIC8DH001)","RMEE8DH024","RMIC8DH001","VIA PORTOVENERE 145 FREGENE","","",""
"ROMA","FIUMICINO","022","RMEE8DK036  TORRE IN PIETRA (ASSOC. I. C. RMIC8DK002)","RMEE8DK036","RMIC8DK002","PIAZZA DEI TIPOGRAFI 14","","",""
"ROMA","FIUMICINO","022","RMEE8DJ029  TRAGLIATELLA (ASSOC. I. C. RMIC8DJ006)","RMEE8DJ029","RMIC8DJ006","VIA DELLE PERTUCCE 29","","",""
"ROMA","FIUMICINO","022","RMEE8DM01Q  VIA CONI ZUGNA (ASSOC. I. C. RMIC8DM00N)","RMEE8DM01Q","RMIC8DM00N","VIA CONI ZUGNA 165 FIUMICINO","","",""
"ROMA","FIUMICINO","022","RMEE83801C  VIA RODANO (ASSOC. I. C. RMIC83800A)","RMEE83801C","RMIC83800A","VIA RODANO 5 FIUMICINO","","",""
"ROMA","FIUMICINO","022","RMEE8DL032  VIA VARSAVIA (ASSOC. I. C. RMIC8DL00T)","RMEE8DL032","RMIC8DL00T","VIA VARSAVIA 9-11-13 PARCO LEONARDO - PLEIADI","","",""
"ROMA","FIUMICINO","022","RMIC83800A  ISTITUTO COMPRENSIVO I. C. C. COLOMBO","RMIC83800A","","FIUMICINO - VIA DELL'IPPOCAMPO 41","","","CON SEZIONI ASSOCIATE"
"ROMA","FIUMICINO","022","RMIC8DK002  ISTITUTO COMPRENSIVO I. C. TORRIMPIETRA","RMIC8DK002","","TORRIMPIETRA - VIA DI GRANARETTO SNC","","","CON SEZIONI ASSOCIATE"
"ROMA","FIUMICINO","022","RMIC8DH001  ISTITUTO COMPRENSIVO IC FREGENE -PASSOSCURO","RMIC8DH001","","PASSOSCURO - VIA SERRENTI 70/72","","","CON SEZIONI ASSOCIATE"
"ROMA","FIUMICINO","022","RMIC8DL00T  ISTITUTO COMPRENSIVO IC G. B. GRASSI","RMIC8DL00T","","FIUMICINO - VIA DEL SERBATOIO 32","","","CON SEZIONI ASSOCIATE"
"ROMA","FIUMICINO","022","RMIC8DN00D  ISTITUTO COMPRENSIVO IC LIDO DEL FARO","RMIC8DN00D","","FIUMICINO - VIA G. FONTANA 13","","","CON SEZIONI ASSOCIATE"
"ROMA","FIUMICINO","022","RMIC8DJ006  ISTITUTO COMPRENSIVO IC MACCARESE","RMIC8DJ006","","MACCARESE - VIALE CASTEL S. GIORGIO 205","","","CON SEZIONI ASSOCIATE"
"ROMA","FIUMICINO","022","RMIC8DM00N  ISTITUTO COMPRENSIVO IC PORTO ROMANO","RMIC8DM00N","","FIUMICINO - VIA G. BIGNAMI 26","","","CON SEZIONI ASSOCIATE"
"ROMA","FIUMICINO","029","RMCT711007  CENTRO TERRITORIALE PERMANENTE - ISTRUZIONE IN ETA' ADULTA","RMCT711007","","CIVITAVECCHIA - VIA BARBARANELLI 3 - 3/A","","","CON SEDI CARCERARIE"
"ROMA","ALLUMIERE","029","RMEE89501L  ALLUMIERE C. U. (ASSOC. I. C. RMIC89500E)","RMEE89501L","RMIC89500E","P. ZA F. TURATI ALLUMIERE","","",""
"ROMA","ALLUMIERE","029","RMIC89500E  ISTITUTO COMPRENSIVO ALLUMIERE VIA DEL FAGGETO 1","RMIC89500E","","ALLUMIERE - VIA DEL FAGGETO1","","","CON SEZIONI ASSOCIATE"
"ROMA","CIVITAVECCHIA","029","RMEE8B901N  C. COLLODI (ASSOC. I. C. RMIC8B900G)","RMEE8B901N","RMIC8B900G","VIA ADIGE CIVITAVECCHIA","","",""
"ROMA","CIVITAVECCHIA","029","RMEE8GP013  C. VECCHIA IV - DON MILANI (ASSOC. I. C. RMIC8GP001)","RMEE8GP013","RMIC8GP001","VIA MONTANUCCI 138 CIVITAVECCHIA","","",""
"ROMA","CIVITAVECCHIA","029","RMEE71101G  CASA DI RECLUSIONE (RUOLO SPECIALE SEDE CARCERARIA)","RMEE71101G","","VIA TARQUINIA 18","","",""
"ROMA","CIVITAVECCHIA","029","RMEE8GP035  CIVITAVECCHIA - AURELIA (ASSOC. I. C. RMIC8GP001)","RMEE8GP035","RMIC8GP001","VIA AURELIA NORD 56 LOC. AURELIA","","",""
"ROMA","CIVITAVECCHIA","029","RMEE8GQ01V  CIVITAVECCHIA I C. LAURENTI (ASSOC. I. C. RMIC8GQ00R)","RMEE8GQ01V","RMIC8GQ00R","VIA XVI SETTEMBRE 15 CIVITAVECCHIA","","",""
"ROMA","CIVITAVECCHIA","029","RMEE8GQ02X  CIVITAVECCHIA II - A. CIALDI (ASSOC. I. C. RMIC8GQ00R)","RMEE8GQ02X","RMIC8GQ00R","VIA BUONARROTI 9/11 CIVITAVECCHIA","","",""
"ROMA","CIVITAVECCHIA","029","RMEE8GP024  CIVITAVECCHIA IV- FUSCO (ASSOC. I. C. RMIC8GP001)","RMEE8GP024","RMIC8GP001","VIA DON MILANI SNC CIVITAVECCHIA","","",""
"ROMA","CIVITAVECCHIA","029","RMEE8GN02C  IC CIVITAVECCHIA II - G. RODARI (ASSOC. I. C. RMIC8GN009)","RMEE8GN02C","RMIC8GN009","VIA APOLLODORO 88 CIVITAVECCHIA","","",""
"ROMA","CIVITAVECCHIA","029","RMEE8GN01B  IC CIVITAVECCHIA II A DE CURTIS (ASSOC. I. C. RMIC8GN009)","RMEE8GN01B","RMIC8GN009","VIA ALGA CIVITAVECCHIA","","",""
"ROMA","CIVITAVECCHIA","029","RMEE8B902P  RENATO POSATA (ASSOC. I. C. RMIC8B900G)","RMEE8B902P","RMIC8B900G","LARGO CADUTI DI VIA FANI SNC CIVITAVECCHIA","","",""
"ROMA","CIVITAVECCHIA","029","RMEE8B903Q  VIA PAPACCHINI (ASSOC. I. C. RMIC8B900G)","RMEE8B903Q","RMIC8B900G","VIA MONS. PAPACCHINI CIVITAVECCHIA","","",""
"ROMA","CIVITAVECCHIA","029","RMIC8GP001  ISTITUTO COMPRENSIVO DON LORENZO MILANI","RMIC8GP001","","CIVITAVECCHIA - VIA MONTANUCCI 138","","","CON SEZIONI ASSOCIATE"
"ROMA","CIVITAVECCHIA","029","RMIC8GN009  ISTITUTO COMPRENSIVO IC VIA BARBARANELLI","RMIC8GN009","","CIVITAVECCHIA - VIA BARBARANELLI3-3A","","","CON SEZIONI ASSOCIATE"
"ROMA","CIVITAVECCHIA","029","RMIC8B900G  ISTITUTO COMPRENSIVO IC VIA TOSCANA","RMIC8B900G","","CIVITAVECCHIA - VIA TOSCANA 2","","","CON SEZIONI ASSOCIATE"
"ROMA","CIVITAVECCHIA","029","RMIC8GQ00R  ISTITUTO COMPRENSIVO IC VIA XVI SETTEMBRE","RMIC8GQ00R","","CIVITAVECCHIA - VIA XVI SETTEMBRE 17","","","CON SEZIONI ASSOCIATE"
"ROMA","SANTA MARINELLA","029","RMEE8CA02P  S. MARINELLA C. U. (ASSOC. I. C. RMIC8CA00G)","RMEE8CA02P","RMIC8CA00G","VIA AURELIA 276 S. MARINELLA","","",""
"ROMA","SANTA MARINELLA","029","RMEE8CA01N  S. MARINELLA-PIRGUS (ASSOC. I. C. RMIC8CA00G)","RMEE8CA01N","RMIC8CA00G","VIA OBERDAN 19 PIRGUS","","",""
"ROMA","SANTA MARINELLA","029","RMEE8CA03Q  S. MARINELLA - VIGNACCE (ASSOC. I. C. RMIC8CA00G)","RMEE8CA03Q","RMIC8CA00G","VIA ABRUZZI 2 S. MARINELLA","","",""
"ROMA","SANTA MARINELLA","029","RMIC8CA00G  ISTITUTO COMPRENSIVO I. C. PIAZZALE DELLA GIOVENTU 1","RMIC8CA00G","","SANTA MARINELLA - P. LE DELLA GIOVENTU 1","","","CON SEZIONI ASSOCIATE"
"ROMA","TOLFA","029","RMEE89401R  TOLFA C. U. (ASSOC. I. C. RMIC89400P)","RMEE89401R","RMIC89400P","VIA LIZZERA 19 TOLFA","","",""
"ROMA","TOLFA","029","RMEE89402T  TOLFA S. SEVERA NORD (ASSOC. I. C. RMIC89400P)","RMEE89402T","RMIC89400P","P. ZA S. PERTINI 1 LOC. S. SEVERA NORD","","",""
"ROMA","TOLFA","029","RMIC89400P  ISTITUTO COMPRENSIVO TOLFA C. U. VIA LIZZERA","RMIC89400P","","TOLFA - VIA LIZZERA 19","","","CON SEZIONI ASSOCIATE"
"ROMA","TOLFA","030","RMCT72200N  CENTRO TERRITORIALE PERMANENTE - ISTRUZIONE IN ETA' ADULTA","RMCT72200N","","LADISPOLI - VIA I. DE BEGNAC 6","","","CON SEDE AMMINISTRATIVA"
"ROMA","ANGUILLARA SABAZIA","030","RMEE20500V  CD ANGUILLARA (CIRCOLO DIDATTICO)","RMEE20500V","","VIA G. VERDI 1 LOC. SAN FRANCESCO","","",""
"ROMA","ANGUILLARA SABAZIA","030","RMEE20501X  ANGUILLARA C. U. VIA VERDI (PLESSO SEDE DI CIRCOLO)","RMEE20501X","","VIA G. VERDI 1 LOC. SAN FRANCESCO","","",""
"ROMA","ANGUILLARA SABAZIA","030","RMEE87201X  ANGUILLARA - SCALO (ASSOC. I. C. RMIC87200T)","RMEE87201X","RMIC87200T","VIA MAINELLA 5 LOC. ANGUILLARA SCALO","","",""
"ROMA","ANGUILLARA SABAZIA","030","RMEE205032  ANGUILLARA VIA DEGLI OLEANDRI","RMEE205032","","VIA DEGLI OLEANDRI6 MONTE LE FORCHE","","",""
"ROMA","ANGUILLARA SABAZIA","030","RMIC87200T  ISTITUTO COMPRENSIVO S. FRANCESCO","RMIC87200T","","ANGUILLARA SABAZIA - VIA S. FRANCESCO 271","","","CON SEZIONI ASSOCIATE"
"ROMA","BRACCIANO","030","RMEE8GJ014  BRACCIANO C. U. (ASSOC. I. C. RMIC8GJ002)","RMEE8GJ014","RMIC8GJ002","VIA PRINCIPE DI NAPOLI 35 BRACCIANO","","",""
"ROMA","BRACCIANO","030","RMEE871025  VIA DE LECCI 2 (ASSOC. I. C. RMIC871002)","RMEE871025","RMIC871002","VIA DEI LECCI54 BRACCIANO","","",""
"ROMA","BRACCIANO","030","RMIC8GJ002  ISTITUTO COMPRENSIVO IC BRACCIANO","RMIC8GJ002","","BRACCIANO - VIA PRINCIPE DI NAPOLI 51","","","CON SEZIONI ASSOCIATE"
"ROMA","CANALE MONTERANO","030","RMEE87302R  CANALE MONTERANO C. U. (ASSOC. I. C. RMIC87300N)","RMEE87302R","RMIC87300N","VIA OMOBONO","","",""
"ROMA","CERVETERI","030","RMEE88301A  - VALCANNETO- (ASSOC. I. C. RMIC883008)","RMEE88301A","RMIC883008","VIA ALESSANDRO SCARLATTI36 VALCANNETO","","",""
"ROMA","CERVETERI","030","RMEE88304D  BORGO SAN MARTINO (ASSOC. I. C. RMIC883008)","RMEE88304D","RMIC883008","","","",""
"ROMA","CERVETERI","030","RMEE88302B  CASETTA MATTEI (ASSOC. I. C. RMIC883008)","RMEE88302B","RMIC883008","VIA DI CASETTA MATTEI14 CERVETERI","","",""
"ROMA","CERVETERI","030","RMEE8DD01Q  CERVETERI C. U. (ASSOC. I. C. RMIC8DD00N)","RMEE8DD01Q","RMIC8DD00N","VIA SETTEVENE PALO 338 CERVETERI","","",""
"ROMA","CERVETERI","030","RMEE89102A  CERVETERI- DUE CASETTE (ASSOC. I. C. RMIC891007)","RMEE89102A","RMIC891007","VIA FURBARA-SASSO SNC DUE CASETTE","","",""
"ROMA","CERVETERI","030","RMEE8DC021  MARIENI (ASSOC. I. C. RMIC8DC00T)","RMEE8DC021","RMIC8DC00T","VIA MARIENI S. N. C. CERVETERI","","",""
"ROMA","CERVETERI","030","RMEE891019  MARINA DI CERVETERI (ASSOC. I. C. RMIC891007)","RMEE891019","RMIC891007","VIA CASTEL GIULIANO 46 FURBARA-CERENOVA","","",""
"ROMA","CERVETERI","030","RMEE8DC01X  SETTEVENE PALO (ASSOC. I. C. RMIC8DC00T)","RMEE8DC01X","RMIC8DC00T","VIA SETTEVENE PALO CERVETERI","","",""
"ROMA","CERVETERI","030","RMEE8DD02R  VIA IOCCHI (ASSOC. I. C. RMIC8DD00N)","RMEE8DD02R","RMIC8DD00N","VIA IOCCHI S. N. C. CERVETERI","","",""
"ROMA","CERVETERI","030","RMIC883008  ISTITUTO COMPRENSIVO DON MILANI","RMIC883008","","FRAZ. I TERZI - VIA CASTEL CAMPANILE KM 11800","","","CON SEZIONI ASSOCIATE"
"ROMA","CERVETERI","030","RMIC8DD00N  ISTITUTO COMPRENSIVO IC CENA","RMIC8DD00N","","CERVETERI - VIA SETTEVENE PALO 338","","","CON SEZIONI ASSOCIATE"
"ROMA","CERVETERI","030","RMIC8DC00T  ISTITUTO COMPRENSIVO IC S. D'ACQUISTO CERVETERI","RMIC8DC00T","","CERVETERI - VIA SETTEVENE PALO33","","","CON SEZIONI ASSOCIATE"
"ROMA","CERVETERI","030","RMIC891007  ISTITUTO COMPRENSIVO MARINA DI CERVETERI","RMIC891007","","MARINA DI CERVETERI - VIA CASTEL GIULIANO 46","","","CON SEZIONI ASSOCIATE"
"ROMA","MANZIANA","030","RMEE87301Q  MANZIANA - GIANNI RODARI (ASSOC. I. C. RMIC87300N)","RMEE87301Q","RMIC87300N","VIA PISA 21 MANZIANA","","",""
"ROMA","MANZIANA","030","RMIC87300N  ISTITUTO COMPRENSIVO MANZIANA - VIA PISA 21","RMIC87300N","","MANZIANA - VIA PISA 21","","","CON SEZIONI ASSOCIATE"
"ROMA","TREVIGNANO ROMANO","030","RMEE871014  SC. PRIMARIA TREVIGNANO ROMANO (ASSOC. I. C. RMIC871002)","RMEE871014","RMIC871002","VIA DELLE SCALETTE 5 TREVIGNANO ROMANO","","",""
"ROMA","TREVIGNANO ROMANO","030","RMIC871002  ISTITUTO COMPRENSIVO TOMMASO SILVESTRI","RMIC871002","","TREVIGNANO ROMANO - PIAZZA VITTORIO EMANUELE III","","","CON SEZIONI ASSOCIATE"
"ROMA","LADISPOLI","030","RMEE8CJ05T  PRAGA (ASSOC. I. C. RMIC8CJ00G)","RMEE8CJ05T","RMIC8CJ00G","VIA PRAGA SNC LADISPOLI","","",""
"ROMA","LADISPOLI","030","RMEE8CJ02P  VARSAVIA (ASSOC. I. C. RMIC8CJ00G)","RMEE8CJ02P","RMIC8CJ00G","VIA VARSAVIA 5 LADISPOLI","","",""
"ROMA","LADISPOLI","030","RMEE8CJ06V  BOIETTO (ASSOC. I. C. RMIC8CJ00G)","RMEE8CJ06V","RMIC8CJ00G","VIA PRAGA SNC LADISPOLI","","",""
"ROMA","LADISPOLI","030","RMEE8DW01B  CORRADO MELONE (ASSOC. I. C. RMIC8DW009)","RMEE8DW01B","RMIC8DW009","VIA CASTELLAMMARE DI STABIA 8 LADISPOLI","","",""
"ROMA","LADISPOLI","030","RMEE8DX04A  LADISPOLI I -GIOVANNI PAOLO II (ASSOC. I. C. RMIC8DX005)","RMEE8DX04A","RMIC8DX005","VIA CALTAGIRONE S. N. C. LADISPOLI","","",""
